0,1,2,3,4,5,model/hub/LLM-Research/Llama-3___2-1B_correct,model/hub/LLM-Research/Llama-3___2-1B_choiceA_probs,model/hub/LLM-Research/Llama-3___2-1B_choiceB_probs,model/hub/LLM-Research/Llama-3___2-1B_choiceC_probs,model/hub/LLM-Research/Llama-3___2-1B_choiceD_probs,model/hub/LLM-Research/Llama-3___2-1B_choiceI don't know_probs
A researcher finds that age is negatively correlated with cigarette smoking; this means that,Older adults experience more negative effects from smoking that do younger adults,Older adults smoke more than younger adults,Older adults smoke less than younger adults,Older and younger adults smoke about the same number of cigarettes and both experience negative effects,C,False,0.18277226,0.3207753,0.29206923,0.20389718,0.00048604864
"When a researcher takes part in the situation he or she is observing, he or she is said to be a(n)",Active observer,Participant observer,Indiscreet observer,Meddling observer,B,True,0.22232331,0.44910544,0.22938061,0.09637002,0.0028205875
"The term ""work-family conflict"" for middle-aged adults can occur when they must",Care for an ailing parent while continuing to work,Work a high stress job while their children are at home,Pay for nursing home care by sacrificing their own care,Serving as an executor of their parent's estate while still working full time,A,False,0.15114592,0.3799808,0.28237775,0.18518785,0.0013076685
Do traits change with age?,No,They change a little,Only for women,They change quite a lot,B,True,0.19847496,0.40093043,0.24700607,0.15217604,0.0014124848
The cause of Alzheimer's appears to be,Mostly environmental,Aluminum,Mostly genetic,Apo-E 4,C,False,0.18373859,0.3829441,0.2801679,0.15232465,0.0008246997
Older married men have been found to have,Higher levels of positive emotions,Lower levels of positive emotions,Higher levels of negative emotions,Lower levels of negative emotions,D,False,0.19107537,0.38598287,0.26116908,0.16090159,0.0008711362
"Within the United States, which location has the longest life expectancy?",California,Florida,Alaska,Hawaii,D,False,0.2949075,0.30906042,0.21915667,0.17609733,0.00077814824
The largest proportion of older adults living alone reside in,Hawaii,"Washington, DC",Florida,California,B,True,0.22743906,0.3749836,0.21365923,0.18275242,0.0011658435
Which level of personality description appears to show the most change with age?,Traits,Personal concerns,Coping strategies,Identity,B,True,0.24391505,0.38373226,0.23274538,0.13897862,0.00062868977
The positive relationship between religion and physical health is NOT thought to be due to,Social support derived from a religious community,The rules of some religions which forbid unhealthy behaviors,The stress reducing effects of prayerful meditation,The benefits of knowing that others are praying for you,D,False,0.14634103,0.38555723,0.27340102,0.19387035,0.0008303273
Human factors examines the performance of different tasks by examining,The factors that influence performance,The interaction between human and environment,The human side of the equation,The effects of environmental changes on humans,B,True,0.175143,0.37661666,0.34291336,0.10458267,0.00074428244
Prospective memory refers to memory,For some recent event,For something that happened a long time ago,To do something in the future,For the context and source of remembered information,C,False,0.15897724,0.39347246,0.28787062,0.15897724,0.00070249714
The total number of people who have some disorder divided by the total number of people gives you the ____ rate.,Prevalence,Incidence,Incipient,Diseased,A,False,0.23911645,0.37035078,0.2246291,0.16434216,0.001561584
Remarriages are,More frequent for woman than men,Typically more successful,Typically less successful,Most common among those who have never been married before,C,False,0.1403172,0.4124152,0.23868762,0.20737539,0.0012045344
"With respect to job training, younger workers",Receive more opportunities than older workers,Perform better on the job than trained older workers,Always learn faster than older workers,Prefer to have classes by themselves,A,False,0.20213142,0.40198633,0.240037,0.15497954,0.00086570863
About how many grieving individuals seem to require some professional help?,Less than 10%,About 25%,Nearly half,More than 50%,B,True,0.21063848,0.38742346,0.18016864,0.22074725,0.0010222625
People with which of the following forms of control are least likely to have accessibility problems where they live?,External,Internal,Primary,Total,B,True,0.20343292,0.39212722,0.20343292,0.20027897,0.000727984
Which of the following has been found to improve balance for older adults?,Tai chi,Aerobic exercise,Weight lifting,Walking briskly,A,False,0.24023102,0.37207708,0.21873282,0.16770828,0.0012508065
The most frequent chronic condition for older adults is,Hypertension,Arthritis,Diabetes,Cataracts,B,True,0.18169232,0.45677444,0.20269243,0.15785703,0.0009836991
Hypokinesia refers to,Severe obesity,Loss of muscle strength and bone density,Increased sensitivity to stress,Social isolation and lack of support,B,True,0.15931232,0.41973206,0.2796018,0.14059263,0.0007611815
What percentage of older adults report feeling very or often lonely?,10%,25%,50%,75%,A,False,0.24316004,0.37077478,0.1807012,0.20476128,0.00060273346
An example of a discontinuous change over the adult years is the change in,Personality,Working memory,Female hormone levels,Male sexuality,C,False,0.18622859,0.42628148,0.2545443,0.13205583,0.00088978524
Which leg of the three-legged stool do most retirees have,Pension,Social security,Savings,Assets,B,True,0.20404369,0.3752938,0.19469985,0.22409815,0.0018645537
One of the most important points made in this chapter is that physical changes,Occur for everyone,"Occur more for some and less for others and, within the same person, more for some systems and less for others",Usually occur for very old people but not for very young people,Can be totally avoided if one learns enough about gerontology,B,True,0.1842811,0.3840748,0.27663872,0.15277441,0.0022308885
Which of the following forms of dementia has the highest prevalence rate?,Alzheimer's,Vascular,Parkinson's,Fronto-temporal lobe,A,False,0.22679512,0.3857915,0.2097512,0.17662822,0.0010339869
High levels of social support are strongly associated with,Longevity,Internal control,Culture,Education,A,False,0.17878245,0.4092371,0.2295612,0.18159786,0.000821484
"The term ""cohort"" refers to",An individual's chronological age,A generation of people who lived through major events,A person's gender,A group of people living in the same culture,B,True,0.18012074,0.40590835,0.2662012,0.14701027,0.000759479
Middle-aged adults appear to be more ____ than older or younger adults,Generative,Neurotic,Agreeable,Certain,A,False,0.20960724,0.36787215,0.2649684,0.15576686,0.0017853428
Which of the following improves attitudes toward aging and older adults?,Staying away from older adults,Education about older adults,Travelling to older communities,Watching the portrayals of older adults in movies and on TV,B,True,0.16548307,0.3395492,0.2027541,0.29043183,0.0017817908
A problem for immune system theories of senescence is,Determining what first causes the senescence in the immune system,Auto-immune disorders are far too rare,That the immune system does not decline with age,The lack of information about senescence in general,A,False,0.14874314,0.39188597,0.30520108,0.15346475,0.0007051522
Those more likely to experience depression after a loss are those who,Are young survivors,Have not previously experienced depression,Have been married more than 40 years,Are in poor health themselves,A,False,0.15697938,0.3946461,0.25480267,0.19233514,0.0012365985
Which of the following appears to lower bad cholesterol?,Vitamin D,Niacin,Thiamine,Riboflavin,B,True,0.17740913,0.39359933,0.20741229,0.22078921,0.0007900935
Most people who have used physician assisted suicide have had,Alzheimer's,Health insurance,No family,Clinical depression,B,True,0.18069795,0.39468062,0.21796335,0.2047576,0.0019005425
A researcher who is interested in the differences between two or more groups of people is most likely to use which of the following approaches?,Quasi-experimental,Longitudinal,Correlational,Cross-sequential,A,False,0.20472346,0.3428473,0.28423038,0.16709042,0.0011083918
Being in bright light during the later parts of the day seems to,Restore normal circadian rhythm,Increase insomnia,Restore deep sleep,Have no real influence on sleep or dreams,A,False,0.1761074,0.4159101,0.22262064,0.18455899,0.0008028954
A major reason for studying human aging is that,We are all growing older,The number and proportion of older adults is increasing,More job opportunities are available for those with some knowledge of aging,All of the above,D,False,0.16097231,0.3742718,0.20348805,0.24545345,0.015814383
The model of social support that says that those who are close to you now are likely to be close for the rest of your days is called the ____ model,Consistency,Convoy,Attachment,Train,B,True,0.24755825,0.36019513,0.29861224,0.09250576,0.0011286485
"When older and younger workers have lost their jobs, older workers typically",Find a job quicker because of their greater experience,Take longer to find a new job,Retire rather than search for a new job,Sue the company using the ADEA,B,True,0.20671506,0.36279622,0.27385294,0.15603672,0.0005990509
Our social network refers to,Everyone we know,Those who are closest to us,Those who we have not yet met,Family members,B,True,0.16613925,0.45161328,0.24553788,0.1355989,0.0011107258
Those who survive the loss of another are called the,Survivors,Grieving,Bereaved,Family and friends,C,False,0.17651352,0.46505117,0.24126537,0.11485954,0.0023104907
Financial adjustment to retirement has been most difficult for,Married couples,Single men,Single women,Older adults,C,False,0.1847144,0.35052633,0.23350087,0.22988078,0.001377642
Socioemotional selectivity theory says that older adults have smaller social networks because they,Are more concerned with those closest to them,Select new network members based on emotional factors,Can no longer get out to select new network members,Are too emotionally involved to spend time with others,A,False,0.18160194,0.3966551,0.31378,0.106758274,0.0012046538
The gender gap is likely to be associated with male/female differences in,Hormones,Risky behaviors and occupations,Proportion who smoke,All of the above,D,False,0.15973112,0.45503157,0.20034768,0.17819291,0.006696713
Those cells that build bone are called,Osteoblasts,Osteoclasts,Osteostructs,Osteopori,A,False,0.16853896,0.40430394,0.28669444,0.1397237,0.0007389533
An increase in neuroticism later in life is a strong predictor of,Mortality,Loss of social support,Cognitive decline,Independence,A,False,0.18537946,0.4447022,0.2417804,0.12740932,0.00072858017
Which of the following countries has the longest life expectancy?,U. S. A.,Sweden,Japan,Saudi Arabia,C,False,0.26231733,0.3316002,0.2075101,0.19800751,0.00056492066
Which type of reaction time results in the biggest age differences?,Simple,Choice,Complex,Elaborate,C,False,0.22358388,0.37443253,0.23800379,0.16357747,0.0004023126
Gary says he won $1000 in the lottery because he really knows how to pick those numbers. Gary would be said to have a strong ____ locus of control,"External, powerful others",Internal,"External, chance",Secondary,B,True,0.18436192,0.44922584,0.24045327,0.12474551,0.0012134447
The advanced directive where one specifies the types of medical intervention that are and are not desired is called a,Living will,DNH,DNR,Durable power of attorney,A,False,0.18818589,0.35711405,0.2532318,0.20032282,0.0011455303
"If links between various diseases are found, then future older adults will probably",Take fewer medications,Be able to avoid certain diseases,Pay far less for pharmaceuticals,Pick and choose the disease(s) they want,A,False,0.1442042,0.38591045,0.22334784,0.2452996,0.0012379017
With respect to hair loss,Men lose but women do not,Men are more systematic than women,Women lose hair less frequently but more rapidly than men,Environmental factors are the main causes,B,True,0.17477456,0.36426148,0.24265045,0.21751046,0.0008030682
"In this chapter's Senior View, Pat Shelley told us that you shouldn't retire if",You can't do it right,You're younger than 60,Your family wants you to keep working,You have no hobbies,A,False,0.21698622,0.3929113,0.24587761,0.14230303,0.0019218175
"A person who is not very well organized, rarely sets goals, and frequently puts things off until the last minute would be said to be low on which trait?",Agreeableness,Conscientiousness,Openness,Neuroticism,B,True,0.26648685,0.38773608,0.21750022,0.12587948,0.0023974061
As working people get closer to retirement they are more likely to,Be absent from work,Invest in craft and hobby books,Do some informal planning,Become irritated and anxious,C,False,0.17823257,0.37146857,0.23611978,0.21165642,0.0025225664
Older adults may show less major depression than younger adults because they,Have learned to cope with loss,See major depression as a stigma,Have very different brain biochemistry,Are no longer concerned with emotional matters,A,False,0.167207,0.40110874,0.2549602,0.17523144,0.0014925448
The different components of memory should be thought of as,Being very independent,Working one at a time,Working as a system,Taking turns,C,False,0.16882749,0.41137385,0.29170775,0.12743767,0.0006532404
"Very rapid disposal of the body, before sundown on the day of the death, is typical of which religion?",Islam,Hindu,Jewish,Tao,B,True,0.23867278,0.36966363,0.23132959,0.15899035,0.0013436717
An example of an objective test of personality is the,TAT,MMPI,Rorschach ink blot test,McAdams test of levels,B,True,0.1655,0.36717778,0.281525,0.18462859,0.0011686465
"When a measure actually quantifies what it claims to measure, we say that it has good",Accuracy,Validity,Reliability,Associative value,B,True,0.2117222,0.41453195,0.2594075,0.11332673,0.0010115918
In which country do most individuals choose to be cremated?,Japan,U. S. A.,Kenya,Mexico,A,False,0.23284,0.42161876,0.1841916,0.16002843,0.0013211155
A possible positive effect of moderate alcohol consumption is that it may,Inhibit the growth of cancers,Promote healing from injuries and illnesses,Keep blood vessels from stiffening,Result in relaxation and lower blood pressure,C,False,0.16227847,0.40164307,0.23611377,0.19882773,0.0011369808
The environmental design that brings pets and plants to nursing homes and young people and children as regular visitors is referred to as,Instrumental Living Design,The Humanistic Choice,Human-Environment Congruence,The Eden Alternative,D,False,0.17545462,0.33819762,0.28037566,0.20512722,0.000844883
Excess disability refers to symptoms that are,Not due to the disease but due instead to malignant social psychology,In excess of the average for that particular disorder,Found only in the last stage of Alzheimer's,Those that can be successfully treated by medicine if they are caught early enough,A,False,0.13490558,0.41553843,0.2520368,0.19628645,0.0012327686
Well being for younger adults is positively related to which form of control?,Positive reappraisal,Lowering of aspirations,Primary,Internal,C,False,0.19106258,0.3740824,0.23409478,0.20023188,0.00052833545
Which of the following is NOT one of the major reasons for the increase in numbers of older adults?,The Baby Boom generation,The steadily increasing birth rate,Increases in life expectancy at birth,Increases in life expectancy at a specified age,B,True,0.16816714,0.35600987,0.22985725,0.24468178,0.0012839721
Before we can collect data from other human beings we must make sure that they,Have information that will be worth our effort to collect,Are going to be honest and forthright,Are informed about our study and give their consent to participate,Have been granted permission to participate by the IRB,C,False,0.16514236,0.34418625,0.33359674,0.1551369,0.001937688
"In this chapter's Senior View, May Lee told us that we should all respect our elders because",They are much older than we are,They raised us,They lived through difficult times,They ask nothing in return,B,True,0.2378515,0.39215082,0.24540173,0.123395726,0.001200315
One line of evidence against antagonistic pleiotropy is that,Women who have more children tend to live longer,Some animals show little or no senescence,Even tissue cells with longer telomere strands can show senescence,Exercise increases rather than decreases longevity,A,False,0.17040037,0.33362773,0.2765871,0.21879841,0.000586417
Loss of muscle fiber may be due to loss of neurons which may be due to,Clogged blood vessels,Loss of bone density,Changes in hormone levels,Loss of collagen,A,False,0.13709807,0.39055607,0.30895528,0.16280799,0.0005826078
"After losing a spouse, the surviving spouse often dies within the first year because of",Stress and loss of social support,Having the same disorder as the deceased,The inability to remarry quickly,They have the same defective genes,A,False,0.15591735,0.39197615,0.23405965,0.2164698,0.0015770814
Which of the following factors has NOT received as much support as the others in research investigating why social support is related to better health?,Social,Behavioral,Psychological,Gerontological,B,True,0.1657702,0.36777726,0.25276938,0.21285315,0.0008300474
Older adults' coping strategies are generally,Ineffective at solving problems,Variable as they have more strategies,Persistent as they use the same strategy over and over,Narrow as they ignore many aspects of the problem,B,True,0.16883431,0.35742226,0.29631346,0.17693685,0.0004931117
Men are more likely than women to die from,Septicemia,Stroke,Suicide,Influenza,C,False,0.15477896,0.38308161,0.23600973,0.22520205,0.0009275678
The slowing that occurs with advanced age appears to be centered in,The sense organs themselves,The brain,The muscle fibers,The peripheral nervous system,B,True,0.17599308,0.44244656,0.25209847,0.12875928,0.00070258224
One possible reason that time seems to pass more rapidly for older adults is that,Their memories are poor so they forget to check the time,They have fewer novel experiences,They pay less attention to important events in life,Their lives are full of events which they don't recall at a later time,B,True,0.17953013,0.38605043,0.24538858,0.18814595,0.0008850094
"If we found that adult age was significantly and positively correlated with consumption of herbal teas, we could conclude that",Drinking herbal teas makes one grow older more slowly,Becoming older causes one to begin or increase consumption of herbal teas,Older adults drink less herbal tea than do younger adults,Older adults drink more herbal tea than do younger adults,D,False,0.18599911,0.33680087,0.2623008,0.21408366,0.00081550673
The initials ADL stand for,Activities of Daily Living,American Disease Legion,Always Delay Learning,Ancient Dependent Ladies,A,False,0.19217283,0.35902607,0.2045669,0.24292919,0.0013050059
The dementia that results from a long-term deficiency of thiamine is one type of ____ dementia,Alzheimer's,Korsakoff's,Creutzfeldt-Jakob,Lewy body,B,True,0.21914679,0.40942007,0.2522364,0.117300816,0.001895991
The initial length of telomere stand for members of a species is,Always the same,Determined genetically,Dependent upon climate and time of year at birth,Determined by parent diet and exercise,B,True,0.14288084,0.4199502,0.26693657,0.16967522,0.00055718166
The current record for longest lived human being is held by,Jeanne Calment,Maggie Kuhn,Maria Esther de Capovilla,M. Cherie Clark,A,False,0.27281085,0.33425483,0.2685813,0.122965485,0.0013875348
Glaucoma refers to the condition in which,Fluid pressure in the eye is above normal,Inner and outer layers of the retina separate,The lens becomes cloudy and opaque,The central part of the retina no longer functions,A,False,0.16691615,0.39420325,0.28393397,0.1543722,0.0005744263
Workers in which of the following jobs still have mandatory retirements once they reach a certain age?,Cab drivers,Fire fighters,Insurance regulators,Computer programmers,B,True,0.17424236,0.3805803,0.26156878,0.18260442,0.001004206
Validation therapy refers to treatments in which the person with dementia,Is carefully monitored day and night,Is treated like a fellow human being,Is left alone to die peacefully,Is given double or triple doses of medication,B,True,0.1780647,0.45470417,0.2358974,0.13027492,0.0010588114
Surveys of bereaved individuals have found that one of the things that is reported as being most helpful is when others,Avoid any discussion of the deceased,Remain in close contact,Stay away and let the person grieve,Change the home environment for the bereaved,B,True,0.15724139,0.3953048,0.30786368,0.13876504,0.00082512706
