0,1,2,3,4,5,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_correct,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceA_probs,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceB_probs,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceC_probs,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceD_probs
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,True,0.16553125,0.33964807,0.3343823,0.16043839
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,False,0.2182696,0.32258156,0.28916022,0.16998854
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.14595622,0.29026857,0.26429257,0.2994827
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,False,0.27599102,0.3656287,0.25524995,0.1031303
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.18542236,0.3254264,0.33055112,0.15860015
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.14119583,0.33345997,0.34404513,0.18129906
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.17216325,0.37603912,0.29747143,0.15432614
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.16129436,0.33095452,0.24594451,0.26180658
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,False,0.18905109,0.3531939,0.32158673,0.13616838
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.12928683,0.28683537,0.35697237,0.22690544
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,False,0.16508698,0.32831466,0.34407082,0.16252755
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.12857533,0.29431185,0.26381943,0.31329334
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.22268482,0.3189813,0.3189813,0.1393526
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.18213831,0.3622253,0.3566095,0.09902688
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.17845446,0.3777881,0.3131973,0.13056009
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.18881014,0.3754938,0.32117686,0.11451914
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.13045801,0.3716403,0.35462165,0.1432801
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.104911625,0.5327852,0.26374778,0.09855535
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,False,0.23983185,0.36003026,0.2717651,0.12837274
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.17210203,0.28374827,0.32659227,0.21755734
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.16759141,0.36605328,0.298764,0.16759141
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,False,0.18678494,0.3177319,0.32273543,0.17274784
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.17197344,0.30182278,0.40614694,0.12005681
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.19669364,0.25653687,0.39117202,0.15559748
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.172563,0.32746705,0.33786198,0.16210794
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.16599338,0.37407184,0.29132745,0.1686074
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.14401925,0.26489195,0.29092687,0.3001619
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.11599654,0.48079228,0.26970002,0.13351119
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,False,0.22141759,0.28878298,0.3376215,0.15217794
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.16843687,0.30980283,0.26088014,0.26088014
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.15531448,0.3186846,0.35000658,0.17599437
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.1761045,0.31888404,0.28584582,0.2191656
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.16028076,0.3393144,0.25215703,0.24824773
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.13308506,0.30463472,0.35615408,0.20612618
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.20269126,0.29034182,0.30427563,0.20269126
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.18561818,0.52057904,0.22389826,0.06990445
What is the optimal span of control?,2,5,7,None of the above,D,False,0.15914792,0.3422218,0.3265503,0.17207992
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.17731032,0.32106748,0.27036592,0.23125625
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.14184771,0.26500642,0.2528709,0.340275
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.15715066,0.33268794,0.2550807,0.2550807
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.15955946,0.35399812,0.30279064,0.1836518
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,False,0.16935991,0.3019167,0.2972359,0.23148756
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.17927499,0.29099205,0.3297372,0.19999571
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.19762412,0.3207756,0.34146383,0.14013648
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.2364014,0.39589784,0.28073362,0.086967215
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.16811451,0.4714888,0.27717397,0.08322272
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.18839625,0.39883485,0.28726998,0.12549895
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.18342738,0.30718306,0.25867406,0.25071552
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.16823277,0.31430018,0.2688352,0.2486319
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.15632376,0.35228103,0.3468194,0.14457585
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,False,0.1833188,0.28840095,0.3533562,0.174924
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.20519881,0.36580643,0.29856253,0.1304323
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.12005378,0.41253245,0.3528577,0.11455612
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.22482303,0.34821272,0.31213585,0.11482836
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.20014246,0.3567925,0.2822461,0.160819
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.20728956,0.39336646,0.25003892,0.14930506
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.13774148,0.26550364,0.48076496,0.115989946
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.15553772,0.24090153,0.44308573,0.16047502
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.15676971,0.2794722,0.27087373,0.29288435
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.15028612,0.267914,0.46291384,0.118886106
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.15909134,0.33679637,0.34748745,0.15662487
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.20288117,0.30935684,0.3142285,0.17353347
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.17871507,0.36669952,0.34448233,0.11010317
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.2024815,0.29460883,0.3185481,0.1843615
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.12964076,0.24220082,0.4742062,0.15395221
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.27080718,0.27080718,0.35876122,0.09962439
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.16953132,0.30222225,0.35333362,0.17491283
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,True,0.12538339,0.25727,0.33034122,0.28700542
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.104582675,0.243162,0.46870703,0.1835483
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.1854167,0.33574626,0.29629502,0.18254207
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.14050782,0.25843343,0.27943316,0.3216256
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.13654807,0.26734817,0.4339489,0.16215485
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.15019214,0.3384632,0.3437932,0.16755143
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.13698177,0.26403928,0.33903316,0.25994575
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,False,0.16920649,0.30639336,0.254009,0.2703912
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,False,0.23718238,0.36735526,0.28166106,0.113801345
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.19557172,0.41402534,0.29358792,0.09681502
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.09187056,0.18558362,0.54546064,0.17708515
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.1630937,0.319322,0.24868822,0.26889607
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.14896943,0.31047896,0.2871461,0.25340554
