0,1,2,3,4,5,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_correct,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceA_probs,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceB_probs,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceC_probs,/data/data_public/dtw_data/modelscop_hub/hub/LLM-Research/Llama-3___2-1B_choiceD_probs
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,False,0.21318877,0.34603953,0.23414205,0.20662963
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.22611971,0.39685243,0.2332975,0.14373043
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.2558073,0.37219745,0.23291522,0.13908002
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.2912673,0.31493506,0.23041143,0.16338615
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.24834622,0.34479457,0.25622955,0.1506296
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.14423855,0.44428602,0.2694731,0.14200234
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.22743738,0.3522619,0.24591844,0.17438228
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.2272361,0.35195017,0.27409908,0.14671466
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,0.2339433,0.3917813,0.22323027,0.15104514
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,0.15482633,0.35998198,0.29843554,0.1867562
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.18429336,0.3665111,0.24036385,0.20883174
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.21292603,0.41042566,0.2608824,0.11576587
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,0.21700545,0.3808564,0.23833385,0.16380431
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.22318503,0.34567574,0.24898091,0.18215832
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.2286897,0.34871015,0.23594908,0.1866511
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.29023448,0.36120263,0.21568394,0.13287902
A Binary number system has how many digits.,0,1,2,10,C,False,0.16408038,0.41249803,0.25413266,0.16928884
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.21490958,0.3126916,0.3126916,0.15970723
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.18356124,0.3376208,0.239409,0.239409
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.24589346,0.39912447,0.22741428,0.12756784
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.1743975,0.39301082,0.2786864,0.15390524
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.20405303,0.4058079,0.23122239,0.15891665
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.23443347,0.36881563,0.23812528,0.15862563
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.26291284,0.4911858,0.14294322,0.10295814
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.32335734,0.37804306,0.23290557,0.065694034
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.21991731,0.4239017,0.22689824,0.12928273
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.1889097,0.38160807,0.2463847,0.18309754
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.19590546,0.37761766,0.276271,0.15020593
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.22831583,0.31698513,0.29777998,0.15691902
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.22868629,0.34870493,0.24726883,0.17533985
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.17938145,0.5790504,0.17660041,0.064967655
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.23936611,0.3707375,0.24696441,0.14293204
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.25032493,0.49011245,0.18895519,0.070607394
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.28593314,0.31403613,0.24457158,0.15545915
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.18325877,0.34237245,0.34237245,0.13199633
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.26952338,0.36268336,0.25718102,0.11061218
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.24794142,0.37220415,0.22225325,0.15760115
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.22412272,0.31606367,0.26202598,0.1977876
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.22906715,0.414787,0.2400603,0.116085574
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.19018355,0.44915348,0.19018355,0.17047943
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.24329995,0.4203846,0.20810546,0.12821005
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.15274882,0.40243953,0.29443106,0.15038067
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.19594227,0.38363636,0.26782134,0.1526
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.34393024,0.38368192,0.16246115,0.109926715
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.1957082,0.27599278,0.44798052,0.08031848
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.31025177,0.3801284,0.22346595,0.086153805
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.3310092,0.27016184,0.23108166,0.1677473
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.24549797,0.34084016,0.21329233,0.20036958
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.21371692,0.3809916,0.21371692,0.19157462
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.27171835,0.38318428,0.19267716,0.15242018
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.21637933,0.31483006,0.27783656,0.19095409
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.22610234,0.35294077,0.26434043,0.15661652
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.2061101,0.38506436,0.329363,0.07946252
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.17798892,0.29807535,0.28442547,0.23951027
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.26295844,0.32725707,0.21129304,0.19849145
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.23699026,0.30909356,0.2858648,0.16805126
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.19553503,0.32745957,0.28450182,0.19250354
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.23459159,0.3690644,0.22737397,0.16896999
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.2576798,0.32573777,0.23098268,0.1855998
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.2582679,0.32648122,0.21411161,0.20113924
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.4246247,0.3058457,0.12950322,0.14002636
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.27511957,0.29286325,0.2625209,0.16949625
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.20306188,0.2954533,0.3194612,0.18202351
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.1380534,0.28326717,0.3363881,0.24229129
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.29604313,0.4375234,0.19720726,0.06922625
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.21467294,0.3567118,0.22851816,0.20009719
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.25092643,0.44732475,0.23206903,0.06967976
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.24505612,0.334952,0.24891518,0.17107673
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.20504853,0.462084,0.2360094,0.09685807
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.177775,0.36477062,0.27967933,0.177775
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.186029,0.31892788,0.2858851,0.20915802
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.2550413,0.3710829,0.22158371,0.15229212
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.19025132,0.3965178,0.22592905,0.18730175
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.19361071,0.3451484,0.2486011,0.21263976
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.19830121,0.28405336,0.34802943,0.169616
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.21952182,0.3676299,0.23367977,0.1791685
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.22696106,0.33542672,0.23416558,0.2034466
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.19135629,0.3332272,0.2636044,0.21181208
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.186086,0.27075353,0.29275438,0.2504061
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.28773743,0.34169665,0.16652964,0.20403638
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.2608464,0.35100722,0.25282103,0.13532534
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.26765803,0.33835146,0.21845612,0.17553443
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.19422407,0.34087384,0.26135704,0.20354506
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.28558767,0.40274313,0.19628133,0.11538784
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.28845045,0.38213477,0.21103486,0.118379824
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.2556449,0.37196112,0.22210813,0.15028587
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.16222529,0.37133738,0.33810654,0.12833077
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.3000776,0.25269067,0.38530725,0.06192451
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.23930766,0.3764838,0.21451402,0.16969454
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.2534358,0.37455383,0.21341436,0.15859607
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.27436784,0.34683344,0.2071037,0.171695
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.19630389,0.3391827,0.31863266,0.14588067
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.2064244,0.30034572,0.32475117,0.16847868
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.28160536,0.37894145,0.17899926,0.1604539
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.14758024,0.3540266,0.29349834,0.20489487
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.25810212,0.3874572,0.19789375,0.15654686
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.2164938,0.3625589,0.1940638,0.22688358
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.21280201,0.35637632,0.27754617,0.15327555
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.27577513,0.31741524,0.24720323,0.15960641
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.27194196,0.37170058,0.20850512,0.14785227
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.20613745,0.35065162,0.2525649,0.19064598
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.15572791,0.34549746,0.3195329,0.17924172
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.23014241,0.34012845,0.26906374,0.1606653
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.19841145,0.31214502,0.3170606,0.17238285
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.27710122,0.25230354,0.32906583,0.14152946
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.28646976,0.3621317,0.20958577,0.14181282
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.38335446,0.34363672,0.16487871,0.10813009
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.2360651,0.3656248,0.2360651,0.16224502
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.31247154,0.3378623,0.24335311,0.10631309
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.14828444,0.31886163,0.26434556,0.2685084
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.17054695,0.27467075,0.3161441,0.23863809
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.2528975,0.40412903,0.21972114,0.12325239
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.18460591,0.4032164,0.27282986,0.13934787
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.22739811,0.40538096,0.22040181,0.14681926
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.27479735,0.3756034,0.23504661,0.11455257
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.20593493,0.38473707,0.25629014,0.15303783
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.23428598,0.33559918,0.2613649,0.16874987
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.18179059,0.38485068,0.2352545,0.19810416
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.27186075,0.41453812,0.20202973,0.11157142
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.18977453,0.4343982,0.27183947,0.10398786
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.17489512,0.39413226,0.25052568,0.1804469
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.22143905,0.40728876,0.22143905,0.14983317
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.2512689,0.31270918,0.26332754,0.17269441
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.20807771,0.33774346,0.23949598,0.2146828
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.22734445,0.34128445,0.24581799,0.18555313
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.23564655,0.3765621,0.23564655,0.15214483
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.26731977,0.30768317,0.2550783,0.16991879
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.1905522,0.3191149,0.2997807,0.1905522
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.26454437,0.37306735,0.23345959,0.12892863
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.18730895,0.31862327,0.29467836,0.19938935
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.13825019,0.26235276,0.29267564,0.30672145
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.16827063,0.4164738,0.28623798,0.12901756
