0,1,2,3,4,5,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_correct,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceA_probs,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceB_probs,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceC_probs,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceD_probs
Individualism as a guiding moral philosophy was advocated by which economist?,John Kenneth Galbraith,John Maynard Keynes,Milton Friedman,Alfred Marshall,C,False,0.91022676,2.9836649e-15,5.5861e-40,0.08977329
The Hawthorn Studies are most associated with which writer?,Mary Parker Follett,Elton Mayo,Lillian Gilbreth,Frederick Taylor,B,False,0.88875884,7.1393347e-16,1.392815e-39,0.11124121
How can you describe the thinking and outlook of transformational leaders?,Strategic,Operational,Functional,Developmental,A,True,0.9815244,1.2999366e-15,1.20481e-40,0.018475594
What are the key characteristics of transactional leaders?,"Guiding, mentoring and motivating","Guiding, commanding and motivating","Guiding, demonstrating and motivating","Guiding, mentoring and demonstrating",A,True,0.9958093,1.0933697e-15,8.09618e-40,0.004190637
What is not an assumption underpinning the rational decision making model?,Incomplete information,An agreed goal,A structured problem,High level of certainty regarding the environment,A,True,0.97879386,2.557978e-15,6.24618e-40,0.021206118
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,Enhancing the ability of people to contribute.,To operate the organisation's status system.,"Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,False,0.94458723,4.3664777e-15,3.845e-42,0.055412795
What is a paradigm?,A theoretical assumption,An illustration,A theoretical model,An example serving as a model,D,False,0.9427181,2.234477e-15,2.124527e-39,0.05728198
What one of the following is not a key management skill in planning?,Conceptual skills,Analytical skills,IT and computing skills,Communication skills,C,False,0.9830851,5.5998476e-16,9.849e-41,0.016914913
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,False,0.9079672,1.0612176e-15,8.6799e-41,0.09203287
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,False,0.9795114,4.563432e-15,7.4656e-41,0.020488555
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.25238404,2.78278e-14,8.0356e-41,0.74761593
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.999665,4.880835e-15,1.33719e-40,0.00033502292
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,True,0.012527932,4.601894e-13,1.653766e-39,0.9874721
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.9559813,1.3165431e-15,4.60496e-40,0.04401865
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,False,0.75346667,3.1165124e-14,1.475272e-39,0.24653335
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,False,0.9583042,1.286847e-14,2.92277e-40,0.04169577
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.99010193,2.1619629e-15,6.2073e-41,0.009898064
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,True,0.9520419,2.2613259e-14,9.8024e-41,0.047958106
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.9851003,3.3056714e-15,1.07548e-40,0.014899643
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.9757624,2.1982855e-15,1.94412e-40,0.024237636
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.98707944,1.4898407e-16,1.53163e-40,0.012920473
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,False,0.61138195,2.2668169e-14,1.0180803e-38,0.388618
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.7592254,3.9082063e-14,2.031869e-39,0.2407746
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,False,0.94853723,5.864962e-16,7.86395e-40,0.051462766
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.99361163,1.841338e-15,3.8079e-41,0.0063883206
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.9628132,4.5562754e-15,4.611476e-39,0.037186775
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.9390248,2.5228276e-13,3.0976157e-38,0.060975183
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,False,0.880797,1.2939515e-14,4.9498e-41,0.11920291
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.8705973,1.2789674e-14,5.34288e-40,0.12940274
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,False,0.9207897,3.2197145e-14,7.42799e-40,0.07921033
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,False,0.63522243,9.312256e-16,1.288254e-39,0.36477757
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9193534,1.1780086e-14,9.6351e-40,0.08064662
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.86293024,1.5259314e-15,1.798e-41,0.13706976
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.9374402,3.787648e-14,4.9017e-40,0.06255973
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9807288,9.748658e-15,3.65056e-40,0.019271135
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.8929365,2.4551623e-15,1.3859697e-38,0.10706346
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.9918595,5.6294823e-14,1.56658e-39,0.008140463
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.9792749,1.3885099e-16,2.04475e-40,0.02072506
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.97520185,7.3172025e-15,2.16757e-40,0.02479816
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.9222025,2.2029938e-15,4.946769e-39,0.07779745
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,False,0.967163,1.8276745e-15,2.266443e-39,0.032836955
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.98815376,1.930672e-14,1.155312e-39,0.011846237
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.9694401,4.096298e-15,1.675105e-39,0.030559864
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.9554855,1.9295817e-15,7.76834e-40,0.044514425
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.9658352,7.106754e-15,1.847277e-39,0.034164816
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.9759464,1.27251e-15,6.57809e-40,0.024053553
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.9999653,5.595915e-17,2.3243e-41,3.467242e-05
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.99821776,7.548642e-15,2.121577e-39,0.0017821962
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.9866491,1.717656e-15,1.879728e-39,0.01335085
What is the optimal span of control?,2,5,7,None of the above,D,False,0.88875884,1.0866567e-14,3.460742e-39,0.11124121
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.83867973,8.080167e-15,3.744187e-39,0.16132024
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.7898827,2.232017e-15,2.82754e-40,0.21011725
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.97467697,1.8963501e-16,1.968976e-39,0.02532306
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.9312127,2.9934157e-15,5.660189e-39,0.06878729
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,False,0.99256825,8.7568786e-16,1.91675e-40,0.0074317735
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.97624266,2.4780196e-14,2.5475368e-38,0.023757324
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.96820134,6.9445177e-16,4.173102e-39,0.031798672
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,False,0.7531037,1.0233696e-13,5.320478e-39,0.24689631
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,False,0.98020524,5.2043414e-16,1.60646e-40,0.019794779
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.8710367,8.968101e-15,1.07337e-40,0.1289633
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.98998636,1.3450614e-14,1.23433e-40,0.010013569
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.92788786,4.5837883e-15,7.6169e-41,0.07211221
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.94165415,7.609827e-15,6.12768e-40,0.05834584
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9079672,3.7918514e-15,1.265569e-39,0.09203287
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.5029296,1.3378633e-14,1.128993e-39,0.49707034
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.99178034,6.4517917e-16,3.28347e-40,0.008219693
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.891811,2.6306846e-15,6.32413e-40,0.10818895
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.9875683,1.0781474e-14,1.132294e-39,0.01243165
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,True,0.97423947,1.6310773e-15,1.991291e-39,0.02576056
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.8044059,3.806652e-15,1.16344e-40,0.19559409
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.98588216,1.9337727e-14,3.794206e-39,0.014117894
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.8267118,5.3265087e-15,1.544559e-39,0.1732882
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.94834626,2.3282473e-15,1.835208e-39,0.05165378
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.9600627,1.3694729e-15,1.364575e-39,0.039937317
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.714628,4.596054e-14,4.980103e-39,0.28537193
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.9740426,4.6371957e-14,6.45182e-39,0.025957355
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.9309621,8.134757e-15,1.5381849e-38,0.06903793
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.9685006,9.778712e-15,7.952608e-39,0.031499382
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,False,0.98123896,1.8326712e-15,2.11389e-40,0.018761085
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.9874721,4.3127122e-16,3.91273e-40,0.012527932
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.9999076,4.2902894e-17,5.3202e-41,9.2421134e-05
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.9913892,1.295366e-14,4.21439e-40,0.008610767
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.9972584,9.292812e-16,5.27594e-40,0.002741556
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.909907,1.8850718e-14,1.4567e-40,0.090092994
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.8736466,1.0073892e-14,1.886058e-39,0.12635334
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.9851003,2.0322879e-16,1.75937e-40,0.014899643
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.94796216,5.5611474e-15,2.11527e-40,0.052037824
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.9762654,8.940012e-15,4.43504e-40,0.023734689
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.98862445,1.3069802e-14,6.38328e-40,0.011375601
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.96544635,4.7879943e-15,4.080741e-39,0.034553625
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.9838161,4.5560293e-16,1.072142e-39,0.016183902
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.9993162,3.6389677e-17,5.737e-42,0.0006838353
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.9328214,5.6681336e-15,6.202964e-39,0.06717858
